class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Druid	Guardian	104	Fount of Strength	441675	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	94618	117218	1					api	Your maximum Energy and Rage are increased by 20.\n\nFrenzied Regeneration also increases your maximum health by 10%.
Druid	Guardian	104	Front of the Pack	377835	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109275	103205	1					api	Stampeding Roar's radius is increased by 30%.\n\nYour movement speed is increased by 5%.
Druid	Guardian	104	Fury of Nature	370695	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82138	103203	2					api	While in Bear Form, you deal 10% increased Arcane damage.
Druid	Guardian	104	Galactic Guardian	203964	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82145	103212	1	Buff		cdm-only:CooldownSetSpell		api	Your damage has a 5% chance to trigger a free automatic Moonfire on that target.\n\n Moonfire:\nWhen this occurs, the next Moonfire you cast generates 8 Rage, and deals 300% increased direct damage.\n\n Red Moon:\nWhen this occurs, you gain 1 charge of Lunar Wrath. Each 20 Rage you spend while Red Moon is active consumes a stack to deal 380 additional Arcane damage to its target and heal you for 494.
Druid	Guardian	104	Gale Winds	400142	talent-passive	TraitNodeEntry	false	0	Rotational	class		104079	128583	1					api	Increases Typhoon's radius by 20% and its range by 5 yds.
Druid	Guardian	104	Gift of an Ancient Guardian	1251876	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109377	135491	1					api	Ironfur increases your Mastery by 5%.
Druid	Guardian	104	Gift of the Wild	1262034	talent-passive	TraitNodeEntry	false	0	Rotational	class		100175	123794	1					api	Mark of the Wild is 100% more effective on yourself.
Druid	Guardian	104	Glistening Fur	429533	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	94594	117769	1					api	Bear Form and Moonkin Form reduce Arcane damage taken by 6% and all other magic damage taken by 3%.
Druid	Guardian	104	Gore	210706	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82126	103190	1					api	Thrash, Swipe, Moonfire, and Maul have a 15% chance to reset the cooldown on Mangle, and to cause it to generate an additional 4 Rage.
Druid	Guardian	104	Gory Fur	200854	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109375	135566	1	Buff		cdm-only:CooldownSetSpell		api	Ironfur has a 20% chance to make your next Maul or Ravage free.\n\nMaul and Ravage have a 10% chance to make your next Ironfur free.
Druid	Guardian	104	Grievous Wounds	474526	talent-passive	TraitNodeEntry	false	0	Rotational	class		82239	103318	1					api	Rake, Rip, and Thrash damage increased by 10%.
Druid	Guardian	104	Guardian of Elune	155578	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109377	135569	1	Buff		cdm-only:CooldownSetSpell		api	Mangle increases the duration of your next Ironfur by 3 sec, or the healing of your next Frenzied Regeneration by 20%.
Druid	Guardian	104	Harnessed Rage	1253035	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109379	135490	1					api	Mangle has 1 additional charge and when Maul is cast at 80 Rage or above its chance to activate Gore is increased by 100%.
Druid	Guardian	104	Improved Barkskin	327993	talent-passive	TraitNodeEntry	false	0	Rotational	class		104085	128591	1					api	Barkskin's duration is increased by 4 sec.
Druid	Guardian	104	Improved Stampeding Roar	288826	talent-passive	TraitNodeEntry	false	0	Rotational	class		82230	103308	1					api	Stampeding Roar's cooldown is reduced by 60 sec.
Druid	Guardian	104	Incessant Tempest	400140	talent-passive	TraitNodeEntry	false	0	Rotational	class		104079	128582	1					api	Reduces the cooldown of Typhoon by 5 sec.
Druid	Guardian	104	Infected Wounds	345208	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109376	135567	1	Buff		cdm-only:CooldownSetSpell		api	Mangle and Maul cause an Infected Wound in the target, reducing their movement speed by 50% for 12 sec.
Druid	Guardian	104	Innate Resolve	377811	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82160	103229	1					api	Frenzied Regeneration's healing is increased by up to 80% based on your missing health.\n\nFrenzied Regeneration has 1 additional charge.
Druid	Guardian	104	Instincts of the Claw	449184	talent-passive	TraitNodeEntry	false	0	Rotational	class		104081	128585	1					api	Ferocious Bite and Maul damage increased by 8%.
Druid	Guardian	104	Killer Instinct	108299	talent-passive	TraitNodeEntry	false	0	Rotational	class		82225	103303	2					api	Physical damage and Armor increased by 6%.
Druid	Guardian	104	Killing Blow	1252994	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82153	103222	1					api	Maul and Raze may consume up to 20 more Rage to deal up to 70% additional damage.
Druid	Guardian	104	Killing Strikes	441824	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	109723	136624	1	Buff		cdm-only:CooldownSetSpell		api	Ravage increases your Agility by 8% and the armor granted by Ironfur by 20% for 8 sec.\n\nYour first Mangle after entering combat makes your next Maul become Ravage.
Druid	Guardian	104	Limb from Limb	1271540	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	109722	135980	1					api	Your auto-attacks are 30% more likely to make your next Maul become Ravage.
Druid	Guardian	104	Lingering Healing	231040	talent-passive	TraitNodeEntry	false	0	Rotational	class		82240	103319	1					api	Rejuvenation's duration is increased by 3 sec.\n\nRegrowth's duration is increased by 3 sec when cast on yourself.
Druid	Guardian	104	Lore of the Grove	449185	talent-passive	TraitNodeEntry	false	0	Rotational	class		104080	128584	1					api	Moonfire and Sunfire damage increased by 10%.
Druid	Guardian	104	Lunar Calling	429523	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	94590	117183	1					api	Thrash now deals Arcane damage and its damage is increased by 12%.
Druid	Guardian	104	Lunar Insight	429530	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	94588	117181	1					api	Moonfire deals 20% increased damage.
Druid	Guardian	104	Lunation	429539	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	94586	117177	1					api	Lunar Beam's cooldown is reduced by 20 sec.
Druid	Guardian	104	Lycara's Inspiration	1232897	talent-passive	TraitNodeEntry	false	0	Rotational	class		92229	114300	1					api	You gain a bonus while in each form inspired by the breadth of your Druidic knowledge:\n\nNo Form: 4% Magic Damage\nCat Form: 4% Stamina\nBear Form: 5% Movement Speed\nMoonkin Form: 3% Area damage taken reduction
Druid	Guardian	104	Lycara's Teachings	378988	talent-passive	TraitNodeEntry	false	0	Rotational	class		82233	103311	2					api	You gain 3% of a stat while in each form:\n\nNo Form: Haste\nCat Form: Critical Strike\nBear Form: Versatility\nMoonkin Form: Mastery
Druid	Guardian	104	Matted Fur	385786	talent-passive	TraitNodeEntry	false	0	Rotational	class		100177	123796	2					api	When you use Barkskin or Survival Instincts, absorb 656 damage for 15 sec.
Druid	Guardian	104	Memory of Ysera	1250906	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82144	103211	2					api	Heal each time you spend Rage, up to 0.8% of your maximum health for 80 Rage spent.
Druid	Guardian	104	Moon Guardian	429520	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	94598	117193	1					api	Free automatic Moonfires from Galactic Guardian generate 5 Rage.
Druid	Guardian	104	Moondust	429538	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	94597	117192	1					api	Enemies affected by Moonfire are slowed by 20%.
Druid	Guardian	104	Moonless Night	400278	talent-passive	TraitNodeEntry	false	0	Rotational	spec		92586	114699	1					api	Your direct damage melee abilities against enemies afflicted by Moonfire cause them to burn for an additional 20% Arcane damage.
Druid	Guardian	104	Natural Recovery	377796	talent-passive	TraitNodeEntry	false	0	Rotational	class		82206	103284	1					api	Healing you receive is increased by 4%.
Druid	Guardian	104	Natural Resilience	1278789	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82156	103225	1					api	When Frenzied Regeneration would heal you above maximum health, 80% of its excess healing is instead converted to an absorb shield.
Druid	Guardian	104	Nurturing Instinct	33873	talent-passive	TraitNodeEntry	false	0	Rotational	class		82214	103292	2					api	Magical damage and healing increased by 6%.
Druid	Guardian	104	Oakskin	449191	talent-passive	TraitNodeEntry	false	0	Rotational	class		100176	123795	1					api	Survival Instincts and Barkskin reduce damage taken by an additional 10%.
Druid	Guardian	104	Pack's Endurance	441844	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	94615	117215	1					api	Stampeding Roar's duration is increased by 25%.
Druid	Guardian	104	Penumbral Swell	1271261	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	109719	135977	1					api	Lunar Eclipse increases Arcane damage by an additional 3%.
Druid	Guardian	104	Perfectly-Honed Instincts	1213597	talent-passive	TraitNodeEntry	false	0	Rotational	class		104082	128586	1					api	Well-Honed Instincts can trigger up to once every 90 sec.
Druid	Guardian	104	Persistence	1251406	talent-passive	TraitNodeEntry	false	0	Rotational	spec		92227	103218	1	Buff		cdm-only:CooldownSetSpell		api	When you shapeshift out of Bear Form, its benefits to health and armor slowly decay over 8 sec.
Druid	Guardian	104	Primal Fury	159286	talent-passive	TraitNodeEntry	false	0	Rotational	class		82224	103302	1					api	While in Cat Form, when you critically strike with an attack that generates a combo point, you gain an additional combo point. Damage over time cannot trigger this effect.\n\nMangle critical strike damage increased by 20%.
Druid	Guardian	104	Ravage	441583	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	94609	117206	1	Buff		cdm-only:CooldownSetSpell		api	Your auto-attacks have a chance to make your next Ferocious Bite become Ravage.\n\nRavage\nFinishing move that slashes through your target in a wide arc, dealing Physical damage per combo point to your target and consuming up to 25 additional Energy to increase that damage by up to 100%. Hits all other enemies in front of you for reduced damage per combo point spent. \n\n1 point: 13 damage, 6 in an arc\n2 points: 26 damage, 12 in an arc\n3 points: 38 damage, 18 in an arc\n4 points: 52 damage, 24 in an arc\n5 points: 65 damage, 30 in an arc
Druid	Guardian	104	Reinforced Fur	393618	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82161	103231	1					api	Ironfur increases armor by an additional 15% and Barkskin reduces damage taken by an additional 10%.
Druid	Guardian	104	Reinvigoration	372945	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82157	103226	2					api	Frenzied Regeneration heals over 1.0 additional sec and casts Rejuvenation and Regrowth on you at 100% effectiveness.
Druid	Guardian	104	Rend and Tear	204053	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82152	103221	1					api	Each stack of Thrash reduces the target's damage to you by 3% and increases your damage to them by 2%.
Druid	Guardian	104	Ruthless Aggression	441814	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	109723	135981	1	Buff		cdm-only:CooldownSetSpell		api	Ravage increases your auto-attack speed by 35% for 6 sec.
Druid	Guardian	104	Scintillating Moonlight	238049	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82146	103213	2					api	Moonfire reduces damage dealt to you by -1%.
Druid	Guardian	104	Soul of the Forest	158477	talent-passive	TraitNodeEntry	false	0	Rotational	spec		92226	103208	1					api	Mangle generates 5 more Rage and deals 25% more damage.
Druid	Guardian	104	Star Cascade	1271206	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	109720	135978	1					api	Gaining Astral Power with Starfire has a 30% chance to launch a Starsurge at a victim at 50% effectiveness.
Druid	Guardian	104	Starlight Conduit	451211	talent-passive	TraitNodeEntry	false	0	Rotational	class		100223	123868	1					api	Wrath, Starsurge, and Starfire damage increased by 5%. \n\nStarsurge's cooldown is reduced by 4 sec and its mana cost is reduced by 50%.
Druid	Guardian	104	Stellar Command	429668	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	94596	117190	1					api	Increases the damage of Lunar Beam by 30% and Fury of Elune by 15%.
Druid	Guardian	104	Strike for the Heart	441845	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	94614	117214	1					api	Mangle damage increased by 10% and its critical strike chance is increased by 10%.
Druid	Guardian	104	Tear Down the Mighty	441846	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	94614	117213	1					api	The cooldown of Sundering Roar is reduced by 15 sec.
Druid	Guardian	104	The Eternal Moon	424113	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	94587	117179	1					api	Further increases the power of Boundless Moonlight.\n\n Fury of Elune\nThe flash of energy now generates 6 Astral Power and its damage is increased by 50%.\n\n Full Moon\nNew Moon and Half Moon now also call down 1 Minor Moon.
Druid	Guardian	104	The Light of Elune	428655	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Elune's Chosen	94585	117176	1					api	Moonfire damage has a chance to call down a Fury of Elune to follow your target for 3 sec.\n\n Fury of Elune\nCalls down a beam of pure celestial energy, dealing 409 Astral damage over 3 sec within its area.\n\nGenerates 15 Astral Power over its duration.
Druid	Guardian	104	Thick Hide	16931	talent-passive	TraitNodeEntry	false	0	Rotational	class		82228	103306	1					api	Reduces all damage taken by 4%.
Druid	Guardian	104	Twin Claw	1271635	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	109721	135979	1					api	You have a 18% chance to follow up any single target melee ability with a Twin Claw, dealing 121 Physical damage and generating 5 Rage.
Druid	Guardian	104	Twin Moonfire	372567	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82147	103214	1					api	Moonfire deals 8% increased damage and also hits another nearby enemy within 15 yds of the target.
Druid	Guardian	104	Untamed Savagery	372943	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82152	103220	1					api	Increases the damage and radius of Thrash by 25%.
Druid	Guardian	104	Ursine Vigor	377842	talent-passive	TraitNodeEntry	false	0	Rotational	class		100174	123793	1	Buff		cdm-only:CooldownSetSpell		api	For 4 sec after shifting into Bear Form, your health and armor are increased by 15%.
Druid	Guardian	104	Ursoc's Endurance	393611	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109375	135568	1					api	Increases the duration of Barkskin and Ironfur by 2.0 sec.
Druid	Guardian	104	Ursoc's Fury	377210	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82159	103228	1					api	Thrash and Maul grant you an absorb shield for 35% of the damage dealt for 15 sec.
Druid	Guardian	104	Ursoc's Guidance	393414	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82135	103199	1					api	Incarnation: Guardian of Ursoc: \nEvery 25 Rage you spend reduces the cooldown of Incarnation: Guardian of Ursoc by 1 sec.\n\n Convoke the Spirits: \nConvoke the Spirits' cooldown is reduced by 50% and its duration and number of spells cast is reduced by 25%. Convoke the Spirits has an increased chance to use an exceptional spell or ability.
Druid	Guardian	104	Ursoc's Spirit	449182	talent-passive	TraitNodeEntry	false	0	Rotational	class		82219	103297	1					api	Stamina increased by 4%.\n\nStamina in Bear Form is increased by an additional 5%.
Druid	Guardian	104	Ursol's Warding	471492	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82148	103215	1					api	Gain magical damage reduction equal to 10% of your damage reduction from armor.
Druid	Guardian	104	Verdant Heart	301768	talent-passive	TraitNodeEntry	false	0	Rotational	class		82218	103296	1					api	Frenzied Regeneration and Barkskin increase all healing received by 20%.
Druid	Guardian	104	Vulnerable Flesh	372618	talent-passive	TraitNodeEntry	false	0	Rotational	spec		82131	103195	1					api	Maul and Raze deal 30% increased damage.
Druid	Guardian	104	Waking Nightmare	1253461	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109302	135488	1					api	Awaken memories of past conflicts, causing a Dread Shade to take form nearby.\n\nWhile active, shades slowly travel toward your target, dealing 24 Nature damage to nearby enemies and mirroring your Thrash casts.
Druid	Guardian	104	Ward of the Forest	1250923	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109378	135337	1					api	Barkskin increases your maximum health by 20%, but its duration is reduced by 40%.
Druid	Guardian	104	Well-Honed Instincts	377847	talent-passive	TraitNodeEntry	false	0	Rotational	class		82235	103313	1					api	When you fall below 40% health, you cast Frenzied Regeneration, up to once every 120 sec.
Druid	Guardian	104	Wild Guardian	1269614	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110431	137061	1	Buff		talent-passive:TraitNodeEntry;cdm-only:CooldownSetSpell		api	Spending Rage has a 10% chance to awaken a guardian spirit for 8 sec, which attacks a nearby enemy for 105 when you cast Thrash or Mangle.
Druid	Guardian	104	Wildpower Surge	441691	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	94612	117209	1	Buff		cdm-only:CooldownSetSpell		api	Mangle grants Feline Potential. When you have 6 stacks, the next time you transform into Cat Form, gain 5 combo points and your next Ferocious Bite or Rip deals 50% increased damage for its full duration.
Druid	Guardian	104	Wildshape Mastery	441678	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Druid of the Claw	94610	117207	1	Buff		cdm-only:CooldownSetSpell		api	Ironfur and Frenzied Regeneration persist in Cat Form.\n\nWhen transforming from Bear to Cat Form, you retain 80% of your Bear Form armor and health for 6 sec.\n\nFor 6 sec after entering Bear Form, you heal for 10% of damage taken over 8 sec.
Druid	Guardian	104	Druid Guardian 12.1 Class Set 2pc	1296607	cdm-only	CooldownSetSpell	false	0	Rotational						Buff				api	Thrash has a 20% chance to make your next Mangle deal 100% increased damage.
