class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source	description
Rogue	Subtlety	261	Mirrors	441250	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95141	120130	1					api	Feint reduces damage taken from area-of-effect attacks by an additional 10%
Rogue	Subtlety	261	Momentum of Despair	457067	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95131	117728	1	Buff		cdm-only:CooldownSetSpell		api	If you have critically struck with Fan of Knives, increase the critical strike chance of Fan of Knives and Crimson Tempest by 10% and critical strike damage by 20% for 8 sec.
Rogue	Subtlety	261	Night Terrors	277953	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90714	112602	1					api	Shuriken Storm reduces enemies' movement speed by 50% for 8 sec.
Rogue	Subtlety	261	Nimble Fingers	378427	talent-passive	TraitNodeEntry	false	0	Rotational	class		90745	112635	1					api	Energy cost of Feint and Crimson Vial reduced by 10.
Rogue	Subtlety	261	Nimble Flurry	441367	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95128	117725	1					api	Your auto-attacks, Unseen Blade, and Coup de Grace also strike up to 7 nearby enemies for 50% of normal damage while Flawless Form is active.
Rogue	Subtlety	261	No Scruples	441398	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95116	120132	1					api	Finishing moves have 12% increased chance to critically strike Fazed targets.
Rogue	Subtlety	261	Perforated Veins	382518	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90707	112595	1					api	Backstab, Shuriken Storm, and Shadowstrike have 10% increased damage while Find Weakness is active.
Rogue	Subtlety	261	Planned Execution	382508	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90703	112591	1					api	Shadow Dance increases the critical strike damage bonus of your abilities by 10%.
Rogue	Subtlety	261	Potent Powder	1265952	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90718	112606	1					api	Black Powder deals increased damage equal to 20% of your Mastery when it spends 5 or more combo points.
Rogue	Subtlety	261	Precise Killer	1272989	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	109762	136020	1					api	Critical strike damage bonus increased by 20%.
Rogue	Subtlety	261	Premeditation	343160	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90700	112588	1	Buff		cdm-only:CooldownSetSpell		api	After entering Stealth, your next combo point generating ability generates full combo points.
Rogue	Subtlety	261	Quick Decisions	382503	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90728	112616	1					api	Shadowstep's cooldown is reduced by 20%, and its maximum range is increased by 20%.
Rogue	Subtlety	261	Quick Fingers	1267210	talent-passive	TraitNodeEntry	false	0	Rotational	class		90746	112636	1					api	Increases your Agility by 3%.
Rogue	Subtlety	261	Quietus Celeris	1273017	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	109761	136019	1					api	Deathstalker's Mark has a 30% chance to immediately consume a stack when applied.
Rogue	Subtlety	261	Recuperator	378996	talent-passive	TraitNodeEntry	false	0	Rotational	class		90640	112526	1					api	Slice and Dice heals you for up to 1% of your maximum health per 3 sec.
Rogue	Subtlety	261	Relentless Strikes	58423	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90709	112597	1					api	Your finishing moves generate 5 Energy per combo point spent.
Rogue	Subtlety	261	Replicating Shadows	382506	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90716	112604	1					api	Shadow Clones deal 15% increased damage and your effects that have a chance to create them have 5% additional chance to occur.
Rogue	Subtlety	261	Sanguine Vial	1293135	talent-passive	TraitNodeEntry	false	0	Rotational	class		110576	137380	1	Buff		cdm-only:CooldownSetSpell		api	When you deal the killing blow to a target that yields experience or honor, the cooldown of Crimson Vial is reduced by 15 sec and your next use heals 5% of your health instantly.
Rogue	Subtlety	261	Secret Stratagem	394320	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90722	112610	1					api	Gain 1 additional max combo point.\n\nYour finishing moves that consume more than 5 combo points have increased effects, and your finishing moves deal 5% increased damage.
Rogue	Subtlety	261	Shadewalker	457057	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95123	117720	1					api	Each time you consume a stack of Deathstalker's Mark, reduce the cooldown of Shadowstep by 3 sec.
Rogue	Subtlety	261	Shadow Focus	108209	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90734	112623	1					api	Abilities deal 10% more damage while Stealth or Shadow Dance is active.
Rogue	Subtlety	261	Shadowcraft	426594	talent-passive	TraitNodeEntry	false	0	Rotational	spec		94580	117168	1					api	While Shadow Dance is active, your Shadow Techniques triggers 40% more frequently, stores 1 additional combo point, and generates 2 additional Energy.
Rogue	Subtlety	261	Shadowed Finishers	382511	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90723	112611	1					api	Eviscerate and Black Powder deal an additional 30% damage as Shadow while Find Weakness is active.
Rogue	Subtlety	261	Shadowrunner	378807	talent-passive	TraitNodeEntry	false	0	Rotational	class		110324	136882	1					api	While Stealth or Shadow Dance is active, you move 20% faster.
Rogue	Subtlety	261	Shot in the Dark	257505	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90701	112589	1					api	After using Vanish or Shadow Dance, your next Cheap Shot is free and ignores its cooldown.
Rogue	Subtlety	261	Shroud of Night	457063	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95123	126027	1					api	Shroud of Concealment duration increased by 5 sec.
Rogue	Subtlety	261	Shrouded in Darkness	382507	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90698	112586	1					api	Shroud of Concealment increases the movement speed of allies by 100% and leaving its area no longer cancels the effect.
Rogue	Subtlety	261	Shuriken Tornado	1264764	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90717	112605	1					api	Shuriken Storm has a 15% chance to create a Shadow Clone that repeats the attack for 50% of normal damage as Shadow.
Rogue	Subtlety	261	Silent Storm	385722	talent-passive	TraitNodeEntry	false	0	Rotational	spec		94582	117170	1	Buff		cdm-only:CooldownSetSpell		api	Gaining Stealth, Vanish, or Shadow Dance causes your next Shuriken Storm to have 100% increased chance to critically strike.
Rogue	Subtlety	261	Singular Focus	457055	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95117	117714	1					api	Damage dealt to targets other than your Marked target deals 5% Plague damage to your Marked target.
Rogue	Subtlety	261	Smoke	441247	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95141	117738	1					api	You take 5% reduced damage from Fazed targets.
Rogue	Subtlety	261	So Tricky	441403	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95134	117731	1					api	Tricks of the Trade's threat redirect duration is increased to 1 hour.
Rogue	Subtlety	261	Soothing Darkness	393970	talent-passive	TraitNodeEntry	false	0	Rotational	class		90691	112579	1					api	You are healed for 30% of your maximum health over 6 sec after activating Vanish.
Rogue	Subtlety	261	Stillshroud	423662	talent-passive	TraitNodeEntry	false	0	Rotational	class		94563	117146	1					api	Shroud of Concealment has 50% reduced cooldown.
Rogue	Subtlety	261	Subterfuge	108208	talent-passive	TraitNodeEntry	false	0	Rotational	class		90688	112576	2	Other		cdm-only:CooldownSetSpell		api	Abilities requiring Stealth can be used for 3 sec after Stealth breaks.\n\nCombat benefits requiring Stealth persist for an additional 3 sec after Stealth breaks.
Rogue	Subtlety	261	Supercharger	470347	talent-passive	TraitNodeEntry	false	0	Rotational	class		90639	112525	2					api	Kingsbane supercharges 1 combo point.\n\nDamaging finishing moves consume a supercharged combo point to function as if they spent 2 additional combo points.
Rogue	Subtlety	261	Superior Mixture	423701	talent-passive	TraitNodeEntry	false	0	Rotational	class		94567	117151	1					api	Crippling Poison reduces movement speed by an additional 10%.
Rogue	Subtlety	261	Surprising Strikes	441273	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95121	117718	1					api	Attacks that generate combo points deal 50% increased critical strike damage to Fazed targets.
Rogue	Subtlety	261	Swift Slasher	381988	talent-passive	TraitNodeEntry	false	0	Rotational	class		90752	112644	1					api	Slice and Dice grants additional attack speed equal to 100% of your Haste.
Rogue	Subtlety	261	Symbolic Victory	457062	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95109	126030	1	Buff		cdm-only:CooldownSetSpell		api	Shadow Dance additionally increases the damage of your next Eviscerate or Black Powder by 15%.
Rogue	Subtlety	261	Terrifying Pace	428387	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90714	136488	1					api	Shuriken Storm increases your movement speed by 30% for 3 sec when striking 3 or more enemies.
Rogue	Subtlety	261	The First Dance	382505	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90735	112625	1					api	Remaining out of combat for 6 sec increases the duration of your next Shadow Dance by 3 sec.
Rogue	Subtlety	261	The Rotten	382015	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90705	112593	1					api	After activating Shadow Dance, your next 2 attacks that generate combo points deal 35% increased damage.
Rogue	Subtlety	261	Thousand Cuts	441346	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95137	117734	1					api	Slice and Dice grants 10% additional attack speed and gives your auto-attacks a chance to refresh your opportunity to strike with Unseen Blade.
Rogue	Subtlety	261	Thrill Seeking	394931	talent-passive	TraitNodeEntry	false	0	Rotational	class		90695	112583	1					api	Shadowstep has 1 additional charge.
Rogue	Subtlety	261	Tight Spender	381621	talent-passive	TraitNodeEntry	false	0	Rotational	class		90692	117152	1					api	Energy cost of finishing moves reduced by 6%.
Rogue	Subtlety	261	Toxic Stiletto	1267182	talent-passive	TraitNodeEntry	false	0	Rotational	class		110325	136883	1					api	Shiv's Energy cost is reduced by 20, its cooldown is reduced by 15 sec, and its range is increased by 3 yds.
Rogue	Subtlety	261	Umbral Edge	1281468	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90738	112628	1					api	Shadow Clones deal 15% increased damage.\n\nCheap Shot creates a Shadow Clone to Shadowstrike the target for 50% of normal damage as Shadow.\n\nKidney Shot creates a Shadow Clone to Eviscerate the target for 50% of normal damage as Shadow.
Rogue	Subtlety	261	Unbreakable Stride	400804	talent-passive	TraitNodeEntry	false	0	Rotational	class		94561	117144	1					api	Reduces the duration of movement slowing effects 30%.
Rogue	Subtlety	261	Unseen Blade	441146	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Trickster	95140	117737	1	Buff		cdm-only:CooldownSetSpell		api	Backstab and Shadowstrike now also strike with an Unseen Blade dealing 97 damage. Targets struck are Fazed for 10 sec.\n\nFazed enemies take 5% more damage from you and cannot parry your attacks.\n\nThis effect may occur once every 20 sec.
Rogue	Subtlety	261	Unshakeable Drive	1248774	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Deathstalker	95135	117732	1	Buff		cdm-only:CooldownSetSpell		api	When you consume an application of Deathstalker's Mark, the damage of your next Ambush or Mutilate is increased by 50%.
Rogue	Subtlety	261	Veiltouched	382017	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90713	112601	1					api	Your abilities deal 5% increased magic damage.
Rogue	Subtlety	261	Vigor	14983	talent-passive	TraitNodeEntry	false	0	Rotational	class		90759	112651	2					api	Increases your maximum Energy by 50 and Energy regeneration by 5%.
Rogue	Subtlety	261	Virulent Poisons	381543	talent-passive	TraitNodeEntry	false	0	Rotational	class		90747	112638	1					api	Increases the damage of your weapon poisons by 10%.
Rogue	Subtlety	261	Warning Signs	426555	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90703	117172	1					api	Shadow Dance increases attack speed by 25%.
Rogue	Subtlety	261	Weaponmaster	193537	talent-passive	TraitNodeEntry	false	0	Rotational	spec		90737	112627	1					api	Backstab and Shadowstrike have a 15% chance to create a Shadow Clone that repeats the attack for 50% of normal damage as Shadow.
Rogue	Subtlety	261	Without a Trace	382513	talent-passive	TraitNodeEntry	false	0	Rotational	class		101713	125614	1					api	Vanish has 1 additional charge.
Rogue	Subtlety	261	Mark for Death	1293340	cdm-only	CooldownSetSpell	true	20	Rotational						Essential				db2-plain	Move your active Deathstalker's Mark to your target.
Rogue	Subtlety	261	Shadowstep	36554	cdm-only	CooldownSetSpell	true	1	Rotational						Utility	Immune/Spell Immune/Movement			api	Step through the shadows to appear behind your target and gain 70% increased movement speed for 2 sec.
Rogue	Subtlety	261	Shadow Techniques	196912	cdm-only	CooldownSetSpell	false	0	Rotational						Buff				api	Your auto attacks have a 28% chance to generate 4 Energy and store 1 combo point, up to 10.\n\nAttacks that generate combo points can expend those stored to generate additional combo points, up to your maximum.
